Symbol,Name,ISIN,Exchange,Sector,Series
MODRNSH,Modern Shares and Stockbrokers Ltd.,INE370A01019,BSE,Unknown,EQ
MAPROIN,Mapro Industries Ltd,INE848M01019,BSE,Unknown,EQ
OSEASPR,Oseaspre Consultants Ltd.,INE880P01015,BSE,Unknown,EQ
RJSHAH,R.J. Shah & Co. Ltd.,INE712Z01019,BSE,Unknown,EQ
SHAHCON,Shah Construction Co. Ltd.,INE02C301011,BSE,Unknown,EQ
SINNAR,Sinnar Bidi Udyog Ltd.,INE896E01023,BSE,Unknown,EQ
HINDMILL,Hindoostan Mills Ltd.,INE832D01020,BSE,Unknown,EQ
ZSOUTGAS,Southern Gas Ltd.,INE532U01012,BSE,Unknown,EQ
TECHCON,Technojet Consultants Ltd.,INE881P01013,BSE,Unknown,EQ
THACKER,Thacker & Co. Ltd.,INE077P01034,BSE,Unknown,EQ
TRADWIN,Trade Wings Ltd.,INE961E01017,BSE,Unknown,EQ
UPHOT,U.P. Hotels Ltd.,INE726E01014,BSE,Unknown,EQ
SWASTIVI,Swasti Vinayaka Synthetics Ltd.,INE804A01025,BSE,Unknown,EQ
MADHUSE,Madhusudan Securities Ltd,INE856D01011,BSE,Unknown,EQ
YAMNINV,Yamini Investments Company Limited,INE457N01025,BSE,Unknown,EQ
ZMILGFIN,MILGREY FINANCE & INVESTMENT LTD,INE679T01013,BSE,Unknown,EQ
KUSUMEL,Kusam Electrical Industies Ltd.,INE175Q01018,BSE,Unknown,EQ
JUMBFNL,Jumbo Finance Ltd.,INE122N01017,BSE,Unknown,EQ
EASYFIN,EASY FINCORP LIMITED,INE407F01018,BSE,Unknown,EQ
JMDVL,JMD Ventures Limited,INE047E01031,BSE,Unknown,EQ
TVOLCON,Tivoli Construction Ltd.,INE747V01014,BSE,Unknown,EQ
VBDESAI,V.B.Desai Financial Services Ltd,INE848D01018,BSE,Unknown,EQ
QUADRANT,Quadrant Televentures Limited,INE527B01020,BSE,Unknown,EQ
KAMANWALA,Kamanwala Housing Construction Ltd,INE344D01018,BSE,Unknown,EQ
AXISOL,AXIS SOLUTIONS LIMITED,INE520G01024,BSE,Unknown,EQ
WSFX,WSFX Global Pay Limited,INE549D01012,BSE,Unknown,EQ
ANJANIFOODS,Anjani Foods Limited,INE096I01021,BSE,Unknown,EQ
RKDAGRRTL,RKD AGRI & RETAIL LIMITED,INE552N01023,BSE,Unknown,EQ
PARSHWANA,Parshwanath Corporation Limited,INE635I01018,BSE,Unknown,EQ
RAJVI,RAJVI LOGITRADE LIMITED,INE381N01019,BSE,Unknown,EQ
MILLENNIUM,Millennium Online Solutions (India) Ltd,INE570N01025,BSE,Unknown,EQ
MUNCAPM,Munoth Capital Market Ltd,INE910G01027,BSE,Unknown,EQ
BOMTALKIES,BOMBAY TALKIES LIMITED,INE910D01024,BSE,Unknown,EQ
SAGARSYST,Sagar Systech Ltd.,INE771Z01015,BSE,Unknown,EQ
ICONIKSPEV,ICONIK SPORTS AND EVENTS LIMITED,INE088P01015,BSE,Unknown,EQ
INDCEMCAP,India Cements Capital Limited,INE429D01017,BSE,Unknown,EQ
ADMANUM,AD-Manum Finance Ltd,INE556D01017,BSE,Unknown,EQ
MEHIF,Mehta Integrated Finance Ltd.,INE240B01012,BSE,Unknown,EQ
INTRGLB,Inter Globe Finance Ltd.,INE661M01016,BSE,Unknown,EQ
MCLTD,MUNOTH COMMUNICATION LIMITED,INE410E01015,BSE,Unknown,EQ
SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,INE472C01027,BSE,Unknown,EQ
SYLPH,Sylph Technologies Ltd,INE706F01021,BSE,Unknown,EQ
DHARFIN,Dharani Finance Ltd.,INE899D01011,BSE,Unknown,EQ
ALEXANDER,Alexander Stamps And Coin Limited,INE191N01012,BSE,Unknown,EQ
SHRYDUS,SHRYDUS INDUSTRIES LIMITED,INE488C01015,BSE,Unknown,EQ
BHARAT,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LIMITED,INE900A01013,BSE,Unknown,EQ
USHAKIRA,Ushakiran Finance Ltd.,INE697C01011,BSE,Unknown,EQ
VIVOBIOT,Vivo Bio tech Ltd.,INE380K01017,BSE,Unknown,EQ
VEERHEALTH,Veerhealth Care Limited,INE882C01035,BSE,Unknown,EQ
PANINDIAC,Pan India Corporation Ltd,INE376A01032,BSE,Unknown,EQ
SAHARAHOUS,Sahara HousingFina Corporation Ltd.,INE135C01012,BSE,Unknown,EQ
NDASEC,NDA Securities ltd.,INE026C01013,BSE,Unknown,EQ
GSBFIN,GSB Finance Ltd.,INE777C01011,BSE,Unknown,EQ
MORARKFI,Morarka Finance Ltd.,INE367A01015,BSE,Unknown,EQ
PROFINC,Pro Fin Capital Services Ltd,INE732K01027,BSE,Unknown,EQ
SANCF,Sanchay Finvest Ltd,INE654D01010,BSE,Unknown,EQ
SODFC,Som Datt Finance Corporation Ltd.,INE754C01010,BSE,Unknown,EQ
SAVFI,Savani Financials Ltd.,INE304E01010,BSE,Unknown,EQ
BEFOUNDMOL,BEFOUND MOVEMENT LIMITED,INE425F01028,BSE,Unknown,EQ
LIBORDFIN,Libord Finance Limited,INE212B01011,BSE,Unknown,EQ
YASHMGM,Yash Management & Satellite Ltd.,INE216B01012,BSE,Unknown,EQ
ISLCONSUL,ISL Consulting Ltd,INE569B01022,BSE,Unknown,EQ
RRFIN,R.R.Financial Consultants Ltd.,INE229D01011,BSE,Unknown,EQ
FEDDERSHOL,FEDDERS HOLDING LIMITED,INE417D01020,BSE,Unknown,EQ
DUGARHOU,Dugar Housing Developments Limited,INE919M01026,BSE,Unknown,EQ
DJSSS,DJS Stock & Shares Ltd.,INE234E01027,BSE,Unknown,EQ
OMEGAIN,Omega Interactive Technologies Ltd.,INE113B01029,BSE,Unknown,EQ
SUGALDAM,Sugal & Damani Share Brokers Ltd.,INE309D01011,BSE,Unknown,EQ
NETTLINX,Nettlinx Ltd.,INE027D01019,BSE,Unknown,EQ
BGIL,BGIL Films & Technologies Ltd,INE443D01018,BSE,Unknown,EQ
SCANSTL,Scan Steels Limited,INE099G01011,BSE,Unknown,EQ
MATHEWE,Mathew Easow Research Securities Lt,INE963B01019,BSE,Unknown,EQ
AJCON,Ajcon Global Services Ltd.,INE759C01027,BSE,Unknown,EQ
CHRTEDCA,Chartered Capital & Investment Ltd.,INE953B01010,BSE,Unknown,EQ
STANCAP,Standard Capital Markets Ltd.,INE625D01028,BSE,Unknown,EQ
YOGI,YOGI LIMITED,INE290E01011,BSE,Unknown,EQ
CUBIFIN,Cubical Financial Services Ltd.,INE717D01023,BSE,Unknown,EQ
NIMBSPROJ,Nimbus Projects Limited,INE875B01015,BSE,Unknown,EQ
KZLFIN,K.Z.Leasing & Finance Ltd.,INE006C01015,BSE,Unknown,EQ
AVASARA,Avasara Finance Limited,INE759D01017,BSE,Unknown,EQ
PASUFIN,Pasupati Fincap Ltd.,INE527C01010,BSE,Unknown,EQ
MEHSECU,Mehta Securities Ltd.,INE241B01010,BSE,Unknown,EQ
RFL,RUPAREL FOOD PRODUCTS LIMITED,INE239B01014,BSE,Unknown,EQ
SAHLIBHFI,Shalibhadra Finance Ltd.,INE861D01011,BSE,Unknown,EQ
ABIRAFN,Abirami Financial Services (India),INE195I01013,BSE,Unknown,EQ
MANSIFIN,Mansi Finance (Chennai) Ltd,INE094E01017,BSE,Unknown,EQ
SEVENHILL,Seven Hill Industries Limited,INE518D01025,BSE,Unknown,EQ
AASTAFIN,Aastamangalam Finance Limited,INE819K01014,BSE,Unknown,EQ
ZNILKENG,Nilkanth Engineering Ltd.,INE582V01015,BSE,Unknown,EQ
SOBME,Sobhagya Merchantile Ltd.,INE754D01018,BSE,Unknown,EQ
TTGIL,TOMORROW TECHNOLOGIES GLOBAL INNOVATIONS LIMITED,INE135H01029,BSE,Unknown,EQ
ZSARACOM,Saraswati Commercial (India) Ltd.,INE967G01019,BSE,Unknown,EQ
WINROC,Winro Commercial (India) Ltd.,INE837E01019,BSE,Unknown,EQ
NDMETAL,N.D.Metal Industries Ltd,INE643D01013,BSE,Unknown,EQ
BANGANGA,BANGANGA PAPER INDUSTRIES LIMITED,INE767M01029,BSE,Unknown,EQ
VEGA,VEGA JEWELLERS LIMITED,INE603D01017,BSE,Unknown,EQ
KAPILCO,Kapil Cotex  Ltd.,INE393H01016,BSE,Unknown,EQ
TCC,TCC CONCEPT LIMITED,INE887D01016,BSE,Unknown,EQ
ROYALIND,Royal India Corporation Limited,INE510H01015,BSE,Unknown,EQ
DHANSAFAL,DHANSAFAL FINSERVE LIMITED,INE195E01020,BSE,Unknown,EQ
SHYAM,Ventura Guaranty Ltd.,INE139J01019,BSE,Unknown,EQ
ZSANMCOM,Sanmitra Commercial Ltd.,INE896J01014,BSE,Unknown,EQ
WARDHEALTH,WARDWIZARD HEALTHCARE LIMITED,INE048E01013,BSE,Unknown,EQ
VISVEN,VISHVPRABHA VENTURES LIMITED,INE762D01011,BSE,Unknown,EQ
MRUTR,Mrugesh Trading Ltd.,INE738D01029,BSE,Unknown,EQ
DECNGOLD,Deccan Gold Mines Ltd.,INE945F01025,BSE,Unknown,EQ
NIBEORD,Nibe Ordnance and Maritime Limited,INE425H01016,BSE,Unknown,EQ
CRANESSOFT,Cranes Software International Ltd.,INE234B01023,BSE,Unknown,EQ
SAICOM,Saianand Commercial Limited,INE092G01024,BSE,Unknown,EQ
EY,EYANTRA VENTURES LIMITED,INE750G01019,BSE,Unknown,EQ
TRIPR,Triochem Products Ltd.,INE331E01013,BSE,Unknown,EQ
NIDHGRN,Nidhi Granites Limited,INE276H01013,BSE,Unknown,EQ
AVIVA,Aviva Industries Limited,INE461H01011,BSE,Unknown,EQ
ROSEMER,Rose Merc.Limited,INE649C01012,BSE,Unknown,EQ
TWIROST,Twin Roses Trades & Agencies Ltd.,INE436U01016,BSE,Unknown,EQ
KAJALSY,Kajal Synthetics and Silk Mills Ltd,INE956V01011,BSE,Unknown,EQ
AVANCE,Avance Technologies Ltd.,INE758A01072,BSE,Unknown,EQ
MLINDLTD,M LAKHAMSI INDUSTRIES LIMITED,INE808W01012,BSE,Unknown,EQ
ABANSENT,ABans Enterprises Limited,INE365O01028,BSE,Unknown,EQ
CAPRICORN,Capricorn Systems Global Solutions Ltd.,INE968E01012,BSE,Unknown,EQ
VAMA,Vama Industries Limited,INE685D01022,BSE,Unknown,EQ
BENTCOM,Bentley Commercial Enterprises Ltd.,INE496M01017,BSE,Unknown,EQ
SILVERO,Silver oak Commercial Ltd.,INE798C01017,BSE,Unknown,EQ
CLASELE,Classic Electricals Ltd.,INE02BR01017,BSE,Unknown,EQ
PRISMMEDI,Prism Medico and Pharmacy Ltd.,INE730E01016,BSE,Unknown,EQ
SPVGLOBAL,SPV GLOBAL TRADING LIMITED,INE177E01010,BSE,Unknown,EQ
VERITAS,Veritas (India) Limited,INE379J01029,BSE,Unknown,EQ
JAYTEX,Jaybharat Textiles And Real Estate Limited,INE091E01039,BSE,Unknown,EQ
ZNIVITRD,Nivi Trading Ltd.,INE552F01011,BSE,Unknown,EQ
ASHCAP,Ashirwad Capital Ltd.,INE894A01026,BSE,Unknown,EQ
SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,INE895A01023,BSE,Unknown,EQ
BAJGLOB,Bajaj Global Ltd,INE553H01015,BSE,Unknown,EQ
AVONMERC,Avon Mercantile Ltd.,INE471D01019,BSE,Unknown,EQ
MMWL,Media Matrix Worldwide Ltd.,INE200D01020,BSE,Unknown,EQ
TASHIND,Tashi India Ltd.,INE552H01017,BSE,Unknown,EQ
AUTOINT,Autoriders International Ltd,INE340U01010,BSE,Unknown,EQ
NNTL,N2N Technologies Limited,INE043F01011,BSE,Unknown,EQ
ZSPEEDCO,Speedage Commercials Ltd.,INE497M01015,BSE,Unknown,EQ
SHANTAI,Shantai Industries Limited,INE408F01024,BSE,Unknown,EQ
CHMBBRW,Chambal Breweries & Distilleries Li,INE417N01011,BSE,Unknown,EQ
ZMANSOON,Mansoon Trading Co. Ltd.,INE776V01013,BSE,Unknown,EQ
ARAVALIS,Aravali Securities & Finance Ltd.,INE068C01015,BSE,Unknown,EQ
YASTF,Yash Trading & Finance Ltd.,INE745A01012,BSE,Unknown,EQ
CUPIDALBV,CUPID BREWERIES AND DISTILLERIES LIMITED,INE108G01010,BSE,Unknown,EQ
ZSHERAPR,Sheraton Properties & Finance Ltd.,INE495M01019,BSE,Unknown,EQ
MAGANTR,Magnanimous Trade & Finance Ltd.,INE664N01018,BSE,Unknown,EQ
CRSL,CRESSANDA RAILWAY SOLUTIONS LIMITED,INE716D01033,BSE,Unknown,EQ
SHARDUL,Shardul Securities Ltd.,INE037B01020,BSE,Unknown,EQ
SERA,SERA INVESTMENTS & FINANCE INDIA LIMITED,INE017I01027,BSE,Unknown,EQ
BENGALS,Bengal Steel Industries Ltd.,INE523W01017,BSE,Unknown,EQ
IPOWER,i Power Solutions India Ltd.,INE468F01010,BSE,Unknown,EQ
UNIWSEC,Uniworth Securities Limited,INE728J01019,BSE,Unknown,EQ
MERCTRD,Mercury Trade Links Ltd.,INE319T01016,BSE,Unknown,EQ
NIRAVCOM,Nirav Commercials Ltd.,INE242B01018,BSE,Unknown,EQ
WHITHAL,White Hall Commercial Co.Ltd.,INE416X01012,BSE,Unknown,EQ
ASUTENT,Asutosh Enterprise Ltd.,INE508W01018,BSE,Unknown,EQ
APOLLOFI,Apollo Finvest (India) Ltd.,INE412D01013,BSE,Unknown,EQ
ESQRMON,Esquire Money Guarantees Ltd,INE0HMN01013,BSE,Unknown,EQ
ENBETRD,Enbee Trade & Finance Ltd.,INE993I01029,BSE,Unknown,EQ
GANONPRO,Ganon Products Limited,INE162L01017,BSE,Unknown,EQ
DEVITRD,Devinsu Trading Ltd.,INE07LH01016,BSE,Unknown,EQ
SHRJAGP,Shri Jagdamba Polymers Ltd,INE564J01026,BSE,Unknown,EQ
PUNCTRD,Punctual Trading Ltd.,INE07NX01019,BSE,Unknown,EQ
BETXIND,Betex India Ltd.,INE765L01017,BSE,Unknown,EQ
VIRYA,VIRYA RESOURCES LIMITED,INE661K01010,BSE,Unknown,EQ
POLYTEX,Polytex India Ltd.,INE012F01016,BSE,Unknown,EQ
DHANCOT,Dhanlaxmi Cotex Ltd.,INE977F01010,BSE,Unknown,EQ
OASISEC,Oasis Securities Limited,INE876A01023,BSE,Unknown,EQ
GARNETINT,Garnet International Limited,INE590B01010,BSE,Unknown,EQ
SHALPRO,Shalimar Productions Ltd.,INE435E01020,BSE,Unknown,EQ
MEENST,Meenakshi Steel Industries Ltd.,INE721V01019,BSE,Unknown,EQ
VARUNME,Varun Mercantile Ltd.,INE442U01014,BSE,Unknown,EQ
VINVANI,Vinayak Vanijya Ltd.,INE132V01019,BSE,Unknown,EQ
SUPER,Super Sales India Ltd.,INE091C01017,BSE,Unknown,EQ
NEELKANTH,NEELKANTH LIMITED,INE581D01015,BSE,Unknown,EQ
SITAENT,Sita Enterprises LTD.,INE579D01019,BSE,Unknown,EQ
PULSRIN,Pulsar International Limited,INE183U01022,BSE,Unknown,EQ
MANBRO,Manbro Industries Limited,INE348N01034,BSE,Unknown,EQ
ASTALLTD,ASTAL LABORATORIES LIMITED,INE307N01014,BSE,Unknown,EQ
RLF,RLF Ltd.,INE629C01014,BSE,Unknown,EQ
SAVERA,Savera Industries Ltd.,INE104E01014,BSE,Unknown,EQ
CHROME,Chrome Silicon Limited,INE114E01013,BSE,Unknown,EQ
ZJEETMAC,Jeet Machine Tools Ltd.,INE987E01012,BSE,Unknown,EQ
NAVA,NAVA LIMITED,INE725A01030,BSE,Unknown,EQ
ZHINUDYP,Hindusthan Udyog Ltd,INE582K01018,BSE,Unknown,EQ
GSAUTO,G.S. Auto International Ltd.,INE736H01024,BSE,Unknown,EQ
AMFORG,Amforge Industries Ltd.,INE991A01020,BSE,Unknown,EQ
ONIXSOLAR,ONIX SOLAR ENERGY LIMITED,INE173M01012,BSE,Unknown,EQ
ACROW,Acrow (India) Ltd.,INE950D01012,BSE,Unknown,EQ
STLSTRINF,Steel Strips Infrastructures Limited,INE205F01016,BSE,Unknown,EQ
JAYUSH,Jay Ushin Ltd.,INE289D01015,BSE,Unknown,EQ
IMEC,IMEC SERVICES LIMITED,INE611C01020,BSE,Unknown,EQ
MDRNSTL,Modern Steels Limited,INE001F01019,BSE,Unknown,EQ
SYNTHFO,Synthiko Foils Ltd.,INE363L01045,BSE,Unknown,EQ
GOLKONDA,Golkonda Aluminium Extrusions Ltd,INE327C01031,BSE,Unknown,EQ
GUJTLRM,Gujarat Toolroom Ltd.,INE145J01032,BSE,Unknown,EQ
COCHINM,Cochin Minerals & Rutile Ltd.,INE105D01013,BSE,Unknown,EQ
INDIAHOMES,India Homes Limited,INE072A01029,BSE,Unknown,EQ
KVFORGE,KRISHANVEER FORGE LIMITED,INE013J01016,BSE,Unknown,EQ
VALLABHSQ,Vallabh Steels ltd,INE457E01016,BSE,Unknown,EQ
ASHIS,Ashiana Ispat Limited,INE587D01012,BSE,Unknown,EQ
PMTELELIN,P.M. Telelinnks Limited,INE092C01015,BSE,Unknown,EQ
SMFIL,Smiths & Founders (India) Limited,INE728B01032,BSE,Unknown,EQ
BLOIN,Bloom Industries Ltd,INE373E01015,BSE,Unknown,EQ
MAITRI,Maitri Enterprises Limited,INE501L01024,BSE,Unknown,EQ
ELANGO,Elango Industries Ltd,INE594D01018,BSE,Unknown,EQ
KANSHST,Kanishk Steel Industries Ltd,INE791E01018,BSE,Unknown,EQ
MAHALXSE,Mahalaxmi Seamless Ltd.,INE257F01017,BSE,Unknown,EQ
SSWRL,Shree Steel Wire Ropes Ltd.,INE387D01025,BSE,Unknown,EQ
SIZEMASTER,SIZEMASTERS TECHNOLOGY LIMITED,INE235U01012,BSE,Unknown,EQ
SOUTHMG,Southern Magnesium And Chemicals Lt,INE308N01012,BSE,Unknown,EQ
BAROEXT,Baroda Extrusion Ltd.,INE927K01023,BSE,Unknown,EQ
GUJCONT,Gujarat Containers Ltd.,INE276I01011,BSE,Unknown,EQ
PANCHMAHQ,Panchmahal Steel Ltd.,INE798F01010,BSE,Unknown,EQ
ADITYA,Aditya Ispat Ltd.,INE570B01012,BSE,Unknown,EQ
GLITTEKG,Glittek Granites Ltd.,INE741B01027,BSE,Unknown,EQ
PRADPME,Pradeep Metals Ltd.,INE770A01010,BSE,Unknown,EQ
GNRL,Gujarat Natural Resources Limited,INE207H01018,BSE,Unknown,EQ
TNSTLTU,Tamilnadu Steel Tubes Ltd.,INE176E01012,BSE,Unknown,EQ
MSCTC,Mardia Samyoung Capillary Tubes Co.,INE277E01026,BSE,Unknown,EQ
SHRDAIS,Sharda Ispat Ltd.,INE385M01012,BSE,Unknown,EQ
NOVIS,Nova Iron & Steel Ltd.,INE608C01026,BSE,Unknown,EQ
STERPOW,Sterling Powergensys Limited,INE067E01013,BSE,Unknown,EQ
FFPL,Foundry Fuel Products Ltd.,INE617C01027,BSE,Unknown,EQ
AXELPOLY,Axel Polymers Ltd.,INE197C01012,BSE,Unknown,EQ
SPECTRA,Spectra Industries Ltd.,INE848B01012,BSE,Unknown,EQ
KAJARIR,KIC Metaliks Ltd.,INE434C01027,BSE,Unknown,EQ
SOLIDSTON,Solid Stone Company Ltd.,INE584G01012,BSE,Unknown,EQ
SHILGRAVQ,Shilp Gravures Ltd.,INE960A01017,BSE,Unknown,EQ
WHITEORG,White Organic Agro Limited,INE146C01019,BSE,Unknown,EQ
MFSINTRCRP,MFS Intercorp Limited,INE614F01019,BSE,Unknown,EQ
RUDRAECO,RUDRA ECOVATION LIMITED,INE723D01021,BSE,Unknown,EQ
RAJKSYN,Rajkamal Synthetics Ltd.,INE376L01013,BSE,Unknown,EQ
DEEPAKSP,Deepak Spinners Ltd.,INE272C01013,BSE,Unknown,EQ
NEWTRAC,NEWTRAC FOODS & BEVERAGES LIMITED,INE229N01010,BSE,Unknown,EQ
PBMPOLY,P.B.M. Polytex Ltd.,INE501F01018,BSE,Unknown,EQ
ADINATH,Adinath Textiles Ltd.,INE207C01019,BSE,Unknown,EQ
KONARKSY,Konark Synthetics  Ltd,INE517D01019,BSE,Unknown,EQ
SURYALA,Suryalata Spinning Mills Ltd.,INE132C01027,BSE,Unknown,EQ
SURYVANSP,Suryavanshi Spinning Mills Ltd.,INE431C01023,BSE,Unknown,EQ
CEETAIN,Ceeta Industries Ltd.,INE760J01012,BSE,Unknown,EQ
RISHYRN,Rishabh Special Yarns Ltd,INE351D01013,BSE,Unknown,EQ
BLACKROSE,Black Rose Industries Ltd,INE761G01016,BSE,Unknown,EQ
STCORP,S & T Corporation Limited,INE110Q01023,BSE,Unknown,EQ
SUMEETINDS,Sumeet Industries Ltd,INE235C01036,BSE,Unknown,EQ
KLIFESTYL,K-Lifestyle & Industries Limited,INE218A01028,BSE,Unknown,EQ
TTLEL,TTL ENTERPRISES LIMITED,INE664X01025,BSE,Unknown,EQ
KUSHIND,Kush Industries Limited,INE979D01011,BSE,Unknown,EQ
SURBHIN,Surbhi Industries Limited,INE899E01019,BSE,Unknown,EQ
SEASONST,Seasons Textiles Ltd,INE707B01010,BSE,Unknown,EQ
ZENIFIB,Zenith Fibres Limited,INE106C01013,BSE,Unknown,EQ
BHILSPIN,Bhilwara Spinners Ltd,INE436C01014,BSE,Unknown,EQ
SANTETX,Sanrhea Technical Textiles Ltd.,INE589J01015,BSE,Unknown,EQ
JAIHINDS,Jaihind Synthetics Ltd.,INE156E01014,BSE,Unknown,EQ
RAGHUSYN,Raghuvir Synthetics Ltd.,INE969C01022,BSE,Unknown,EQ
JATTAINDUS,Jattashankar Industries Limited,INE722N01014,BSE,Unknown,EQ
KAMADGIRI,Kamadgiri Fashion Limited,INE535C01013,BSE,Unknown,EQ
OMNITEX,Omnitex Industries (India) Ltd.,INE814D01010,BSE,Unknown,EQ
ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LIMITED,INE670O01013,BSE,Unknown,EQ
NEOINFRA,Neo Infracon Ltd.,INE216I01017,BSE,Unknown,EQ
GENESIS,GENESIS IBRC INDIA LIMITED,INE194N01016,BSE,Unknown,EQ
EVERFIN,EVERLON FINANCIALS LIMITED,INE339D01034,BSE,Unknown,EQ
KRRAIL,K&R RAIL ENGINEERING LIMITED,INE078T01026,BSE,Unknown,EQ
YARNSYN,Yarn Syndicate Ltd.,INE564C01013,BSE,Unknown,EQ
GUJCOTEX,Gujarat Cotex Ltd,INE004C01028,BSE,Unknown,EQ
GARWSYN,Garware Synthetics Ltd.,INE340D01016,BSE,Unknown,EQ
ECOHOTELS,ECO HOTELS AND RESORTS LIMITED,INE638N01012,BSE,Unknown,EQ
SARUPINDUS,SARUP INDUSTRIES LIMITED,INE305D01019,BSE,Unknown,EQ
OXFORDIN,Oxford Industries ltd.,INE114D01015,BSE,Unknown,EQ
HINDADH,Hindustan Adhesives Ltd.,INE074C01013,BSE,Unknown,EQ
BPAGRI,Blue Pearl Agriventures Limited,INE439N01031,BSE,Unknown,EQ
SRIKPRIND,Sri KPR Industries Ltd,INE009C01019,BSE,Unknown,EQ
LSIND,LS Industries Limited,INE345D01031,BSE,Unknown,EQ
SOUTLAT,Southern Latex Ltd.,INE410M01018,BSE,Unknown,EQ
OSWAYRN,Oswal Yarns Ltd.,INE670H01017,BSE,Unknown,EQ
WINSOMTX,Winsome Textile Industries Ltd,INE837B01031,BSE,Unknown,EQ
MODINSU,Modern Insulators Ltd.,INE219W01012,BSE,Unknown,EQ
SEKURITIND,Saint-Gobain Sekurit India Ltd.,INE068B01017,BSE,Unknown,EQ
MADHUDIN,Madhusudan Industries Ltd.,INE469C01023,BSE,Unknown,EQ
RAMASIGNS,Ramasigns Industries Limited,INE650D01026,BSE,Unknown,EQ
HALDYNGL,Haldyn Glass Limited,INE506D01020,BSE,Unknown,EQ
DUROPLY,DUROPLY INDUSTRIES LIMITED,INE932D01010,BSE,Unknown,EQ
AGIOPAPER,Agio Paper & Industries Limited,INE112C01011,BSE,Unknown,EQ
NATPLY,National Plywood Industries Ltd.,INE497C01016,BSE,Unknown,EQ
JUMBO,Jumbo Bag ltd.,INE699D01015,BSE,Unknown,EQ
SANPA,Sangal Papers Ltd.,INE384D01022,BSE,Unknown,EQ
VENTURA,Ventura Textiles Ltd.,INE810C01044,BSE,Unknown,EQ
SHKARTP,Shree Karthik Papers Ltd.,INE538D01015,BSE,Unknown,EQ
STHINPA,South India Paper Mills Ltd.,INE088G01014,BSE,Unknown,EQ
RIR,RIR POWER ELECTRONICS LIMITED,INE302D01024,BSE,Unknown,EQ
IDM,International Data Managements Ltd.,INE649R01010,BSE,Unknown,EQ
JETKINGQ,Jetking Infotrain Ltd.,INE919C01019,BSE,Unknown,EQ
INDAGIV,Ind-Agiv Commerce Ltd.,INE115E01010,BSE,Unknown,EQ
APLAB,Aplab Ltd.,INE273A01015,BSE,Unknown,EQ
PCS,PCS Technology Ltd.,INE834B01012,BSE,Unknown,EQ
EDVENSWA,Edvenswa Enterprises Limited,INE125G01014,BSE,Unknown,EQ
PERVASIVE,Pervasive Commodities Limited,INE443P01038,BSE,Unknown,EQ
SWITCHTE,Switching Technologies Gunther Ltd.,INE311D01017,BSE,Unknown,EQ
CALCOM,Calcom Vision Ltd.,INE216C01010,BSE,Unknown,EQ
DYNAVSN,Dynavision Limited,INE083E01010,BSE,Unknown,EQ
BCCFUBA,BCC Fuba India Ltd.,INE788D01016,BSE,Unknown,EQ
FINELINE,Fine-line Circuits Ltd.,INE087E01011,BSE,Unknown,EQ
RNITAI,RNIT AI SOLUTIONS LIMITED,INE335Q01026,BSE,Unknown,EQ
GUJARATPOLY,Gujarat Poly Electronics Limited,INE541F01022,BSE,Unknown,EQ
MAGNUS,MAGNUS STEEL AND INFRA LIMITED,INE898E01011,BSE,Unknown,EQ
MODMA,Modern Malleables Limited,INE834C01028,BSE,Unknown,EQ
ACIIN,ACI Infocom Ltd.,INE167B01025,BSE,Unknown,EQ
SBECSYS,SBEC Systems (Ind) Ltd.,INE689V01018,BSE,Unknown,EQ
INCAP,Incap Ltd,INE437C01012,BSE,Unknown,EQ
GUJINTRX,Gujarat Intrux Limited,INE877E01015,BSE,Unknown,EQ
VINTRON,Vintron Informatics Ltd.,INE043B01028,BSE,Unknown,EQ
PANELEC,Pan Electronics India Ltd.,INE648E01010,BSE,Unknown,EQ
LEENEE,Lee & Nee Softwares (Exports) Ltd.,INE791B01014,BSE,Unknown,EQ
PATELSAI,Patels Airtemp (I) Ltd.,INE082C01024,BSE,Unknown,EQ
INTEGSW,Integra Switchgear Ltd.,INE0IPL01018,BSE,Unknown,EQ
ATHENAGLO,Athena Global Technologies Limited,INE576B01019,BSE,Unknown,EQ
NARMP,Narmada Macplast Drip Irrigation Sy,INE060D01028,BSE,Unknown,EQ
DUTRON,Dutron  Polymers Ltd.,INE940C01015,BSE,Unknown,EQ
MAGNAELQ,Magna Electro Castings Ltd.,INE437D01010,BSE,Unknown,EQ
MARSONS,MARSONS LIMITED,INE415B01044,BSE,Unknown,EQ
ACCEL,ACCEL LIMITED,INE258C01038,BSE,Unknown,EQ
WEBELSOLAR,Websol Energy System Limited,INE855C01023,BSE,Unknown,EQ
DHINDIA,D & H India Limited,INE589D01018,BSE,Unknown,EQ
ALFATRAN,Alfa Transformers ltd.,INE209C01015,BSE,Unknown,EQ
NHCFOODS,NHC FOODS LIMITED,INE141C01036,BSE,Unknown,EQ
CLENON,CLENON ENTERPRISES LIMITED,INE769B01028,BSE,Unknown,EQ
KEERTHI,Keerthi Industries Ltd,INE145L01012,BSE,Unknown,EQ
SRICC,Sri Chakra Cement Limited,INE827D01020,BSE,Unknown,EQ
